gene_symbol	CHRO	BASESTART	BASESTOP	ENSEMBLGENEID	ENTREZGENEID
LOC113230	19	14073008	14075062	NA	692
LOC113386	19	58305373	58315202	NA	1029
LOC115110	1	2549919	2557011	NA	604
LOC116236	17	29560670	29567024	NA	810
LOC116349	5	441910	443143	NA	588
LOC123688	15	78507616	78528264	NA	147
LOC136242	7	141836358	141841211	NA	1667
LOC143666	11	573807	575885	NA	589
LOC144678	12	126442525	126469806	NA	1549
LOC145474	14	71487860	71489703	NA	1130
LOC145757	15	100861570	100862180	NA	1354
LOC145783	15	56886169	56918499	NA	1019
LOC145845	15	36864442	36886533	NA	866
LOC146513	16	86286430	86293389	NA	1243
LOC146880	17	64749661	64781999	NA	1079
LOC148413	1	1399529	1402046	NA	595
LOC148696	1	207818378	207822596	NA	2170
LOC148709	1	202861753	202875241	NA	2132
LOC149373	1	231184098	231187627	NA	2348
LOC149643	1	212830142	212847649	NA	2208
LOC149684	20	38260174	38288946	NA	109
LOC149950	20	32587478	32608892	NA	833
LOC150763	2	96021945	96034916	NA	1317
LOC150776	2	131492812	131521576	NA	1588
LOC150786	2	131362957	131363725	NA	1587
LOC150935	2	239762859	239800662	NA	2414
LOC151121	2	129242172	129273891	NA	1571
LOC151174	2	238225112	238231677	NA	2402
LOC151475	2	230690920	230700529	NA	2345
LOC151484	2	230886545	230904517	NA	2346
LOC151760	3	110892139	110893476	NA	1431
LOC152225	3	101940858	101997926	NA	170
LOC152578	4	52789993	52815464	NA	987
LOC153328	5	135834726	135888637	NA	1621
LOC153364	5	90459974	90474768	NA	1275
LOC153684	5	43042133	43045268	NA	913
LOC153910	6	142526454	142637889	NA	3
LOC154449	6	170254333	170262569	NA	235
LOC154761	7	143811967	143836717	NA	1682
LOC155060	7	149285280	149297312	NA	215
LOC157273	8	9325050	9335080	NA	656
LOC158434	9	96106660	96116411	NA	1318
LOC158435	9	96065838	96101912	NA	164
LOC158960	X	154424379	154428479	NA	1763
LOC171391	11	777577	784284	NA	590
LOC1720	2	82856802	82857769	NA	1217
LOC200261	20	23125903	23126305	NA	761
LOC200726	2	206642417	206649449	NA	2161
LOC200772	2	240954618	240967451	NA	2423
LOC200810	3	125929274	125937039	NA	1545
LOC202051	5	139401500	139404067	NA	1648
LOC202181	5	177618499	177672277	NA	1940
LOC220729	3	197614026	197627881	NA	2092
LOC221122	11	44973901	44978027	NA	928
LOC221946	7	5513853	5525545	NA	627
LOC23117	16	21402148	22536520	NA	756
LOC253573	3	186454980	186493661	NA	2007
LOC254028	14	20588223	20607221	NA	742
LOC254896	8	23084354	23103557	NA	761
LOC255187	5	149063316	149109787	NA	1722
LOC255374	7	100126696	100128493	NA	1348
LOC255654	1	246516038	246524287	NA	2465
LOC256880	4	99950493	100037705	NA	168
LOC257396	5	53109841	53115126	NA	990
LOC26010	2	200306565	200478530	NA	264
LOC283038	10	125683242	125709677	NA	192
LOC283045	10	62339587	62375127	NA	1060
LOC283070	10	12833132	12835545	NA	682
LOC283140	11	112270748	112362534	NA	180
LOC283177	11	134436481	134505661	NA	201
LOC283194	11	58933642	59058452	NA	129
LOC283214	11	75758454	75768647	NA	145
LOC283299	11	7850750	7905955	NA	80
LOC283332	12	49908882	49911863	NA	965
LOC283335	12	53043188	53054438	NA	989
LOC283352	12	129109689	129113298	NA	1570
LOC283440	12	2761199	2771669	NA	606
LOC283575	14	77041048	77069503	NA	1172
LOC283585	14	86905777	86922755	NA	1248
LOC283683	15	22757856	22778737	NA	758
LOC283685	15	23439497	23447234	NA	763
LOC283710	15	31222767	31230847	NA	823
LOC283731	15	74126372	74129278	NA	1150
LOC283856	16	56092986	56191094	NA	126
LOC283874	16	2661363	2662813	NA	605
LOC283922	16	74332405	74368255	NA	1152
LOC284009	17	2406980	2415437	NA	603
LOC284023	17	7913321	7915947	NA	645
LOC284067	17	43780435	43784686	NA	919
LOC284080	17	50050348	50055739	NA	966
LOC284294	18	64104090	64423592	NA	134
LOC284344	19	43211790	43248646	NA	914
LOC284379	19	53599630	53603497	NA	993
LOC284395	19	29287010	29525752	NA	12
LOC284412	19	37265938	37269010	NA	869
LOC284422	19	3474522	3480530	NA	611
LOC284454	19	13834515	13836289	NA	690
LOC284578	1	205554272	205556635	NA	2153
LOC284581	1	205862078	205896087	NA	2155
LOC284632	1	24200239	24211690	NA	769
LOC284648	1	182615139	182616633	NA	1978
LOC284661	1	4412050	4424684	NA	618
LOC284749	20	48368327	48369331	NA	954
LOC284751	20	50292729	50311877	NA	968
LOC284788	20	22400332	22420643	NA	94
LOC284798	20	25140797	25148790	NA	776
LOC284825	21	28048413	28137609	NA	99
LOC284865	22	20198729	20204918	NA	739
LOC284912	22	35626990	35635134	NA	856
LOC284930	22	47631673	47855600	NA	118
LOC284933	22	48538899	48547387	NA	955
LOC284950	2	85815129	85826788	NA	1239
LOC285000	2	105593096	105610559	NA	1390
LOC285033	2	96240238	96241963	NA	1319
LOC285043	2	30346645	30350158	NA	816
LOC285074	2	87030674	87076413	NA	19
LOC285141	2	170783785	170798966	NA	235
LOC285484	4	6200732	6233936	NA	632
LOC285593	5	173579633	173585068	NA	1909
LOC285626	5	159331517	159362834	NA	1800
LOC285627	5	159448555	159466276	NA	1801
LOC285629	5	160931778	160938626	NA	1812
LOC285679	5	179641789	179645046	NA	1955
LOC285692	5	9641314	9903824	NA	82
LOC285696	5	17130027	17217422	NA	89
LOC285740	6	143554114	143569339	NA	1680
LOC285762	6	119452546	119491302	NA	1496
LOC285766	6	181465	205484	NA	586
LOC285768	6	961002	1101332	NA	9
LOC285804	6	170266668	170276762	NA	1884
LOC285819	6	26471943	26482509	NA	98
LOC285847	6	35726761	35736947	NA	857
LOC285889	7	156437788	156445588	NA	1778
LOC286059	8	23068228	23083619	NA	11
LOC286083	8	1296033	1302607	NA	594
LOC286114	8	20973985	20995119	NA	745
LOC286177	8	57261225	57266611	NA	1021
LOC286238	9	88647178	88652160	NA	1261
LOC286297	9	63112402	65878507	NA	1087
LOC286359	9	97390836	97396691	NA	1328
LOC286367	9	104774351	104777764	NA	1384
LOC286370	9	90020653	90041499	NA	1271
LOC286437	X	104122314	104124632	NA	1379
LOC338694	11	69147227	69171562	NA	1112
LOC338797	12	131347469	131367555	NA	1587
LOC338862	13	68863166	68863756	NA	1110
LOC338963	15	82710470	82713993	NA	1216
LOC339047	16	16333645	18375070	NA	725
LOC339059	16	88742766	88745748	NA	1262
LOC339166	17	5772233	5930696	NA	78
LOC339260	17	20938519	20982357	NA	11
LOC339298	18	76122997	76145255	NA	1165
LOC339524	1	87131996	87133035	NA	1249
LOC339529	1	243917401	244047318	NA	305
LOC339539	1	42857621	42888792	NA	113
LOC339568	20	39213780	39224748	NA	884
LOC339593	20	11266658	11273383	NA	83
LOC339622	21	24840549	25057743	NA	96
LOC339666	22	32376663	32384342	NA	832
LOC339803	2	61141594	61144975	NA	1051
LOC339807	2	64607311	64616482	NA	1077
LOC339809	2	202137904	202197177	NA	2127
LOC339862	3	17962571	18268918	NA	90
LOC339874	3	131325091	131381475	NA	198
LOC339975	4	187304082	187505613	NA	251
LOC340017	4	157572489	157576151	NA	1787
LOC340074	5	135648682	135653935	NA	1619
LOC340107	5	24835279	24840583	NA	774
LOC340113	5	32947442	32962467	NA	836
LOC340357	8	12766061	12811401	NA	682
LOC340512	9	106974832	107102988	NA	175
LOC340602	X	51406914	51408837	NA	977
LOC341056	11	123017565	123019611	NA	1523
LOC343052	1	153793946	153796302	NA	1758
LOC344887	3	185959968	185980876	NA	2003
LOC344967	4	40042916	40057199	NA	890
LOC347487	X	139955765	139965518	NA	1652
LOC349160	7	136898772	137164341	NA	203
LOC374443	12	9617283	9658414	NA	658
LOC375196	2	38959287	38960344	NA	882
LOC387693	10	79904897	79951029	NA	1194
LOC387793	11	78173774	78175325	NA	1181
LOC387810	11	112534220	112555802	NA	1443
LOC388199	16	805442	813859	NA	591
LOC388242	16	29464967	30206927	NA	815
LOC388282	16	57810636	57816927	NA	1026
LOC388406	17	60564545	60586620	NA	1047
LOC388436	17	19093212	19223730	NA	731
LOC388692	1	143792494	149705717	NA	1682
LOC388780	20	2206927	2213151	NA	601
LOC388813	21	14591391	14643107	NA	696
LOC388849	22	20148585	20149908	NA	738
LOC388882	22	23462081	23486980	NA	764
LOC388942	2	41877554	41894046	NA	904
LOC389033	2	129922861	129934317	NA	1576
LOC389151	3	139019493	139020914	NA	1645
LOC389199	4	7939000	7940296	NA	645
LOC389247	4	183494736	183504515	NA	30
LOC389257	5	191536	195352	NA	586
LOC389332	5	136191467	136193163	NA	1624
LOC389602	7	155962631	155966343	NA	1774
LOC389641	8	23225220	23230926	NA	762
LOC389705	9	14993326	15019724	NA	699
LOC389765	9	85806001	85842879	NA	1239
LOC389895	X	140091666	140092911	NA	1653
LOC389906	X	3817534	3843894	NA	614
LOC390705	16	32289546	33496235	NA	840
LOC390748	16	88861627	88866660	NA	1262
LOC391003	1	13222694	13226154	NA	685
LOC391322	22	23966893	23967579	NA	767
LOC392196	8	12127857	12129297	NA	677
LOC392232	8	72205298	72251634	NA	141
LOC392364	9	87858042	87859056	NA	1255
LOC392395	9	130307518	130338606	NA	1579
LOC392452	X	45731087	45731757	NA	933
LOC399715	10	6326543	6335981	NA	633
LOC399815	10	122879632	122898714	NA	1522
LOC399886	11	45371396	45388508	NA	931
LOC400043	12	54126070	54132842	NA	124
LOC400541	16	70156339	70173448	NA	1120
LOC400548	16	85137149	85149443	NA	1234
LOC400553	16	88099408	88100985	NA	1257
LOC400558	16	89166382	89169147	NA	1265
LOC400581	17	19127468	19158835	NA	91
LOC400590	17	31034013	31035654	NA	821
LOC400612	17	63996070	63999899	NA	1073
LOC400620	17	73786821	73800795	NA	143
LOC400655	18	73154057	73264498	NA	1143
LOC400661	18	76690028	76693636	NA	1170
LOC400684	19	32390049	32405539	NA	832
LOC400685	19	34816153	34832869	NA	850
LOC400696	19	39679392	39685251	NA	887
LOC400706	19	46057677	46077629	NA	936
LOC400736	1	13196187	13201409	NA	685
LOC400794	1	165476841	165582104	NA	230
LOC400863	21	33948925	33963960	NA	844
LOC400867	21	38877290	38938429	NA	110
LOC400927	22	38344664	38398926	NA	877
LOC400927-CSNK1E	22	38290690	38398522	NA	877
LOC400940	2	5981977	5988232	NA	630
LOC400958	2	64901839	64932447	NA	1080
LOC400997	2	111098340	111115588	NA	1432
LOC401010	2	131442160	131444894	NA	1587
LOC401052	3	10006417	10011095	NA	661
LOC401127	4	39480254	39481903	NA	886
LOC401134	4	64914280	65004500	NA	1080
LOC401177	5	17378905	17387310	NA	717
LOC401242	6	28859624	28863677	NA	805
LOC401286	6	167666840	167679223	NA	1864
LOC401296	7	1693048	1693972	NA	597
LOC401312	7	22649959	22665533	NA	757
LOC401320	7	30548356	30577779	NA	818
LOC401324	7	35313854	35376476	NA	854
LOC401357	7	56809123	56812736	NA	1018
LOC401387	7	92142789	92179080	NA	160
LOC401463	8	64574308	64577263	NA	1077
LOC401557	9	135181608	135187306	NA	1616
LOC401585	X	45848073	45851490	NA	934
LOC403312	11	125495213	125499526	NA	1542
LOC403323	9	62857855	62898087	NA	1064
LOC404266	17	48602490	48606412	NA	955
LOC407835	7	129126270	129127996	NA	1570
LOC414300	12	105102471	105107642	NA	1386
LOC439933	4	36244115	36274215	NA	861
LOC439951	10	11611303	11612227	NA	673
LOC439994	10	87342410	87343574	NA	1251
LOC440028	11	9754769	9759533	NA	659
LOC440040	11	49558527	49810417	NA	120
LOC440093	12	31791184	31792241	NA	827
LOC440117	12	126869493	126874690	NA	1552
LOC440157	14	19300163	19302924	NA	732
LOC440173	9	87008450	87042126	NA	19
LOC440295	15	82430782	82438361	NA	1213
LOC440300	15	84191847	84209273	NA	1227
LOC440311	15	94855362	94857064	NA	1308
LOC440313	15	100783469	100785235	NA	1353
LOC440337	16	6377902	6378548	NA	633
LOC440390	16	87057783	87063991	NA	1249
LOC440419	17	27417689	27430190	NA	794
LOC440434	17	36274196	38257249	NA	876
LOC440446	17	51336714	51342571	NA	976
LOC440461	17	68198659	68200302	NA	1105
LOC440498	18	79964659	79970667	NA	1195
LOC440563	1	13115487	13116854	NA	685
LOC440600	1	110286375	110339171	NA	1426
LOC440602	1	110487679	110490258	NA	1427
LOC440700	1	165698749	165709962	NA	1849
LOC440704	1	190624889	190801658	NA	254
LOC440895	2	109947689	110423816	NA	1423
LOC440896	9	41100984	41107812	NA	898
LOC440910	2	131279289	131299819	NA	1586
LOC440982	3	147421326	147509910	NA	213
LOC441025	4	75354075	75362566	NA	1159
LOC441081	5	70486500	70491787	NA	1122
LOC441108	5	132419863	132460930	NA	1595
LOC441155	6	65301417	65305611	NA	1083
LOC441178	6	167679625	167684056	NA	1864
LOC441204	7	26403487	26496366	NA	98
LOC441242	7	65140370	65770810	NA	135
LOC441294	7	143571800	143574387	NA	1680
LOC441426	9	64365483	64368180	NA	1076
LOC441454	9	96909074	96910455	NA	1324
LOC441455	9	96725820	96727467	NA	1322
LOC441476	9	137251260	137253482	NA	1632
LOC441493	X	47835952	47836793	NA	949
LOC441601	11	50279827	50298462	NA	968
LOC441666	10	42331865	42368045	NA	113
LOC441743	16	386762	387233	NA	587
LOC442028	2	94868676	94947342	NA	163
LOC442132	5	7299373	7306714	NA	640
LOC442497	7	379424	382879	NA	587
LOC493754	7	66530304	66592407	NA	136
LOC494127	9	87083885	87085225	NA	1249
LOC494141	11	18209137	18213564	NA	723
LOC51145	9	125743753	125745929	NA	1544
LOC51233	22	23608451	23632300	NA	765
LOC541473	7	72969633	75395461	NA	1160
LOC550113	4	68053507	68073233	NA	1104
LOC552889	12	74537866	74541452	NA	1153
LOC553103	5	132311275	132369916	NA	1594
LOC553158	22	44725260	44862645	NA	115
LOC55338	5	87215734	87239201	NA	1250
LOC554174	22	46055739	46058160	NA	936
LOC554206	16	25031740	25032777	NA	775
LOC554207	14	21108042	21116703	NA	746
LOC554223	6	29791905	29797807	NA	812
LOC554248	7	76549359	76627982	NA	1169
LOC554249	9	39873856	62376866	NA	1060
LOC55908	19	11238140	11241685	NA	670
LOC57228	12	51245354	51270198	NA	121
LOC574538	12	137410	149166	NA	586
LOC606724	16	29449344	30189254	NA	809
LOC613037	16	30223028	30245611	NA	815
LOC613038	16	29464967	30206927	NA	815
LOC613266	20	15892333	15985882	NA	706
LOC63930	20	63009382	63085071	NA	133
LOC641367	19	21750744	21753438	NA	750
LOC641515	1	202820265	202827213	NA	2132
LOC641746	7	64582609	64583751	NA	1077
LOC642204	20	30719815	30723932	NA	819
LOC642236	9	63832048	63858641	NA	133
LOC642361	10	79825901	79827602	NA	1194
LOC642366	5	51372736	51383332	NA	15
LOC642423	15	84200077	85205287	NA	1235
LOC642426	14	18630537	18633634	NA	727
LOC642776	X	115917270	115969111	NA	1469
LOC642846	12	9283656	9314088	NA	81
LOC642852	21	45288051	45297354	NA	930
LOC642929	9	66159958	66164906	NA	1089
LOC642943	9	92882566	92889555	NA	1293
LOC642947	9	77194222	77194768	NA	1173
LOC643072	2	159615293	159618042	NA	1802
LOC643201	5	176143084	176199295	NA	3
LOC643339	12	93003757	93377736	NA	20
LOC643355	1	111990567	111998841	NA	1439
LOC643376	11	57743877	57751374	NA	1025
LOC643387	2	238231685	238234344	NA	2402
LOC643406	20	5471195	5477134	NA	626
LOC643441	1	113196780	113206253	NA	1448
LOC643542	18	67516545	67899619	NA	137
LOC643623	6	125674352	125720218	NA	192
LOC643711	12	97713411	97756517	NA	1330
LOC643733	11	104901548	104918175	NA	1385
LOC643770	12	98485543	98503855	NA	1336
LOC643802	16	53369361	53371129	NA	992
LOC643923	11	107591744	107593223	NA	1405
LOC644096	19	35995244	35995852	NA	859
LOC644145	4	55820070	55837264	NA	126
LOC644172	17	45600102	45601862	NA	932
LOC644189	19	36421173	36422897	NA	862
LOC644285	5	87318414	87323628	NA	1251
LOC644554	19	37817410	37826638	NA	873
LOC644656	11	9459555	9460698	NA	657
LOC644669	18	15313555	15325919	NA	701
LOC644762	5	149931363	149932977	NA	1728
LOC644838	2	67123356	67215319	NA	1097
LOC644919	14	40954710	41141048	NA	112
LOC644936	5	80299095	80300478	NA	1197
LOC645166	1	143399970	144740806	NA	1689
LOC645339	1	231475762	231476525	NA	2351
LOC645354	1	13094514	13132274	NA	684
LOC645382	1	13303538	13308907	NA	686
LOC645434	6	139468994	139474596	NA	1649
LOC645513	4	119454782	119499592	NA	1496
LOC645752	15	77914216	77926846	NA	1179
LOC645949	2	21687433	21710652	NA	750
LOC646029	11	77571088	77575662	NA	1176
LOC646214	15	21289603	21297829	NA	747
LOC646268	1	158132043	158140640	NA	1791
LOC646471	1	25819953	25823606	NA	97
LOC646522	11	133783670	133810376	NA	1605
LOC646626	1	85276357	85278088	NA	1235
LOC646736	2	226142793	226180062	NA	2310
LOC646743	2	130536569	130584161	NA	1581
LOC646762	7	29645921	29685138	NA	811
LOC646799	13	32303770	32311954	NA	831
LOC646813	11	50409146	50420631	NA	969
LOC646903	3	149971278	149973242	NA	1729
LOC646938	15	78752036	78753392	NA	1185
LOC647264	13	63746740	63747233	NA	1071
LOC647323	3	193957371	194003659	NA	32
LOC647859	5	71074202	71093070	NA	1127
LOC648987	5	43014728	43067439	NA	913
LOC649133	11	120249758	120265932	NA	1502
LOC649324	1	13094514	13132274	NA	684
LOC649330	1	13061231	13165560	NA	685
LOC649352	8	12379266	12379789	NA	679
LOC650226	7	56423703	56448375	NA	1015
LOC650293	4	8949750	8950401	NA	653
LOC652203	17	45501317	46341644	NA	938
LOC652276	16	2603383	2630494	NA	75
LOC652968	22	30285117	30289513	NA	816
LOC653160	1	34975698	34978706	NA	851
LOC653513	1	148929140	149201146	NA	1723
LOC653602	2	14635090	14650819	NA	696
LOC653653	17	60101759	60102919	NA	1043
LOC653712	3	128861507	128871541	NA	1568
LOC653786	16	22545697	22576865	NA	757
LOC654342	2	91636682	91659949	NA	1284
LOC654841	2	227221051	227325164	NA	289
LOC727751	15	82471481	82513995	NA	1214
LOC727761	2	241675885	241686907	NA	2428
LOC727896	18	2943214	2946623	NA	607
LOC727924	15	21552794	21640521	NA	93
LOC728024	8	37746555	37748046	NA	872
LOC728032	22	18985701	18986430	NA	729
LOC728040	4	73508802	73528533	NA	1145
LOC728084	12	89011125	89019692	NA	1264
LOC728095	5	169013226	169037998	NA	1874
LOC728138	16	14988126	14990371	NA	699
LOC728175	4	184341030	184353977	NA	1991
LOC728323	2	242088632	242160503	NA	303
LOC728392	17	5499426	5500999	NA	626
LOC728395	Y	9337463	9530555	NA	657
LOC728485	19	36773117	36777078	NA	865
LOC728554	5	177875260	177884268	NA	1942
LOC728613	5	1597556	1634005	NA	597
LOC728661	1	1664287	1746055	NA	74
LOC728673	9	62897375	62899777	NA	1064
LOC728730	2	39437415	39601344	NA	110
LOC728739	12	107903149	107903771	NA	1408
LOC728741	16	28342555	29052723	NA	100
LOC728743	7	150405751	150412470	NA	1732
LOC728752	19	36489626	36491040	NA	863
LOC728835	17	36103672	36212646	NA	861
LOC728989	1	147019335	147043039	NA	1706
LOC729020	10	103245886	103248016	NA	1372
LOC729080	5	141895625	141896695	NA	1667
LOC729083	3	42770611	42773634	NA	911
LOC729159	16	60358454	60359763	NA	1045
LOC729218	4	118591743	118635025	NA	186
LOC729296	20	60087685	60101387	NA	1043
LOC729348	2	66383305	66392446	NA	1091
LOC729506	5	8333482	8457564	NA	1
LOC729603	6	160093081	160096212	NA	1806
LOC729609	X	19986816	19989779	NA	737
LOC729658	6	163181644	163192002	NA	228
LOC729683	17	63700337	63702685	NA	133
LOC729732	8	12537078	12665611	NA	10
LOC729737	1	134772	140566	NA	586
LOC729739	15	74361551	74362041	NA	1152
LOC729862	5	28926869	28927313	NA	805
LOC729867	1	160202198	160208869	NA	1807
LOC729930	1	89289257	89290362	NA	1266
LOC729950	18	24628181	24662198	NA	96
LOC729966	19	18249949	18255419	NA	724
LOC729970	1	94928027	94963270	NA	1309
LOC729987	1	98210710	98272658	NA	1334
LOC729991	19	19182514	19192204	NA	731
LOC729991-MEF2B	19	19145583	19182617	NA	731
LOC730101	6	52664400	52669153	NA	986
LOC730102	1	178006139	178038007	NA	1943
LOC730130	7	124031805	124033023	NA	1531
LOC730159	1	173635521	173637133	NA	1909
LOC730183	16	30697703	30698489	NA	819
LOC730202	14	96501647	96502326	NA	1321
LOC730441	7	142268840	142272249	NA	1670
LOC730668	22	46006615	46010777	NA	936
LOC731157	5	90409999	90410669	NA	1274
LOC731424	4	184843295	184847046	NA	1995
LOC79160	20	58634771	58635738	NA	1032
LOC79999	17	19093212	19223730	NA	731
LOC80078	6	79307668	79313384	NA	1190
LOC81691	16	20806444	20849668	NA	92
LOC90246	3	128507834	128510586	NA	1565
LOC90379	19	13952506	13961444	NA	691
LOC90768	4	182138659	182144515	NA	1974
LOC90784	2	86020215	86023868	NA	1241
LOC90826	4	147638382	147684129	NA	1711
LOC90834	22	49777889	49780310	NA	964
LOC90835	16	30757430	30762221	NA	819
LOC90925	14	106850495	106851577	NA	1400
LOC91450	15	77993232	77994225	NA	1180
LOC92270	5	82305346	82318328	NA	151
LOC93622	4	6674093	6676047	NA	635
LOH12CR1	12	12357078	12466904	NA	84
LOH12CR2	12	12355407	12357067	NA	679
LONP1	19	5691833	5720452	NA	628
LONP2	16	48244166	48353979	NA	953
LONRF1	8	12721896	12755483	NA	682
LONRF2	2	100273290	100322733	NA	1350
LONRF3	X	118974613	119018355	NA	186
LOR	1	153259702	153262128	NA	1754
LOX	5	122063194	122078360	NA	1516
LOXHD1	18	46476971	46657033	NA	117
LOXL1	15	73926447	73952137	NA	1149
LOXL2	8	23296896	23404209	NA	95
LOXL3	2	74532258	74553964	NA	1153
