icdom::id	icdom::label	icdot::id	icdot::label	NCIT::id	NCIT::label	status
icdom-98233	Chronic lymphocytic leukemia/small lymphocytic lymphoma	icdot-C18.9	large intestine, excl. rectum and rectosigmoid junction	NCIT:C3163	Chronic Lymphocytic Leukemia	TODO
icdom-98233	Chronic lymphocytic leukemia/small lymphocytic lymphoma	icdot-C42.1	Bone marrow	NCIT:C3163	Chronic Lymphocytic Leukemia	ok
icdom-98233	Chronic lymphocytic leukemia/small lymphocytic lymphoma	icdot-C69.9	eye, nos	NCIT:C3163	Chronic Lymphocytic Leukemia	TODO
icdom-98233	Chronic lymphocytic leukemia/small lymphocytic lymphoma	icdot-C77.9	Lymph node, NOS	NCIT:C3163	Chronic Lymphocytic Leukemia	ok
icdom-98263	Burkitt cell leukemia	icdot-C42.1	Bone marrow	NCIT:C8644	B Acute Lymphoblastic Leukemia	ok
icdom-98273	Adult T-cell leukemia/lymphoma	icdot-C42.1	Bone marrow	NCIT:C3468	Mature T-Cell and NK-Cell Non-Hodgkin Lymphoma	TODO
icdom-98343	T-cell prolymphocytic leukemia	icdot-C42.1	Bone marrow	NCIT:C4752	T-Cell Prolymphocytic Leukemia	ok
icdom-98353	Precursor cell lymphoblastic leukemia, NOS	icdot-C42.1	Bone marrow	NCIT:C3167	Acute Lymphoblastic Leukemia	ok
icdom-98363	Precursor B-cell lymphoblastic leukemia	icdot-C42.1	Bone marrow	NCIT:C8644	Precursor B Lymphoblastic Leukemia	ok
icdom-98373	T-lymphoblastic leukemia/lymphoma	icdot-C42.1	Bone marrow	NCIT:C3183	T Acute Lymphoblastic Leukemia	TODO
icdom-98403	Pure erythroid leukemia	icdot-C42.1	Bone marrow	NCIT:C8923	Acute Erythroid Leukemia	ok
icdom-98603	Myeloid leukemia, NOS	icdot-C42.1	Bone marrow	NCIT:C8263	Adult acute monocytic leukemia	TODO
icdom-98613	Acute myeloid leukemia, NOS	icdot-C42.1	Bone marrow	NCIT:C27753	Acute Myeloid Leukemia Not Otherwise Specified	ok
icdom-98633	Chronic myeloid leukemia, NOS	icdot-C42.1	Bone marrow	NCIT:C3174	Chronic Myelogenous Leukemia, BCR-ABL1 Positive	ok
icdom-98653	Acute myeloid leukemia with t(6;9)(p23;q34.1); DEK-NUP214	icdot-C42.1	Bone marrow	NCIT:C82423	Acute Myeloid Leukemia with t(6;9) (p23;q34.1); DEK-NUP214	TODO
icdom-98663	Acute promyelocytic leukemia with PML-RARA	icdot-C42.1	Bone marrow	NCIT:C3182	Acute Promyelocytic Leukemia with PML-RARA	ok
icdom-98673	Acute myelomonocytic leukemia	icdot-C42.1	Bone marrow	NCIT:C7463	Acute myelomonocytic leukemia	ok
icdom-98723	Acute myeloid leukemia with minimal differentiation	icdot-C42.1	Bone marrow	NCIT:C3171	Acute Myeloid Leukemia	TODO
icdom-98733	Acute myeloid leukemia without maturation	icdot-C42.1	Bone marrow	NCIT:C3249	Acute Myeloid Leukemia without Maturation	ok
icdom-98743	Acute myeloid leukemia with maturation	icdot-C42.1	Bone marrow	NCIT:C3250	Acute Myeloid Leukemia with Maturation	ok
icdom-98753	Chronic myeloid leukemia, BCR-ABL1-positive	icdot-C42.1	Bone marrow	NCIT:C3174	Chronic myelogenous leukemia, BCR-ABL1 positive	TODO
icdom-98763	Atypical chronic myeloid leukemia, BCR-ABL1-negative	icdot-C42.1	Bone marrow	NCIT:C3519	Atypical Chronic Myeloid Leukemia, BCR-ABL1 Negative	ok
icdom-98913	Acute monoblastic and monocytic leukemia	icdot-C42.1	Bone marrow	NCIT:C8263	Adult acute monocytic leukemia	TODO
icdom-98953	Acute myeloid leukemia with myelodysplasia-related changes	icdot-C42.1	Bone marrow	NCIT:C9289	Acute Myeloid Leukemia with Multilineage Dysplasia	ok
icdom-99103	Acute megakaryoblastic leukemia	icdot-C42.1	Bone marrow	NCIT:C3170	Acute Megakaryoblastic Leukemia	ok
icdom-99203	Therapy-related myeloid neoplasms	icdot-C42.1	Bone marrow	NCIT:C27912	Therapy-Related Myeloid Neoplasm	ok
icdom-99313	Acute panmyelosis with myelofibrosis	icdot-C42.1	Bone marrow	NCIT:C4344	Acute Panmyelosis with Myelofibrosis	TODO
icdom-99403	Hairy cell leukemia	icdot-C42.1	Bone marrow	NCIT:C7402	Hairy cell leukemia	TODO
icdom-99453	Chronic myelomonocytic leukemia	icdot-C42.1	Bone marrow	NCIT:C3178	Chronic Myelomonocytic Leukemia	ok
icdom-99463	Juvenile myelomonocytic leukemia	icdot-C42.1	Bone marrow	NCIT:C9233	Juvenile Myelomonocytic Leukemia	ok
icdom-99483	Aggressive NK-cell leukemia	icdot-C42.1	Bone marrow	NCIT:C8647	Aggressive NK-Cell Leukemia	ok
icdom-99503	Polycythemia vera	icdot-C42.1	Bone marrow	NCIT:C3336	Polycythemia Vera	ok
icdom-99603	Myeloproliferative neoplasm, NOS	icdot-C42.1	Bone marrow	NCIT:C4345	Myeloproliferative Neoplasm	ok
icdom-99613	Primary myelofibrosis	icdot-C42.1	Bone marrow	NCIT:C2862	Primary Myelofibrosis	ok
icdom-99623	Essential thrombocythemia	icdot-C42.1	Bone marrow	NCIT:C3407	Essential Thrombocythemia	ok
icdom-99643	Chronic eosinophilic leukemia, NOS	icdot-C42.1	Bone marrow	NCIT:C4563	Chronic Eosinophilic Leukemia Not Otherwise Specified	ok
icdom-99803	Myelodysplastic syndrome with single lineage dysplasia	icdot-C42.1	Bone marrow	NCIT:C2872	Refractory Anemia	ok
icdom-99823	Myelodysplastic syndrome with ring sideroblasts and single lineage dysplasia	icdot-C42.1	Bone marrow	NCIT:C4036	Myelodysplastic Syndrome with Ring Sideroblasts	ok
icdom-99833	Myelodysplastic syndrome with excess blasts	icdot-C42.1	Bone marrow	NCIT:C7506	Myelodysplastic Syndrome with Excess Blasts	TODO
icdom-99843	Refractory anemia with excess blasts in transformation	icdot-C42.1	Bone marrow	NCIT:C27080	Refractory Anemia with Excess Blasts in Transformation	ok
icdom-99853	Myelodysplastic syndrome with multilineage dysplasia	icdot-C42.1	Bone marrow	NCIT:C8574	Myelodysplastic Syndrome with Multilineage Dysplasia	TODO
icdom-99863	Myelodysplastic syndrome with isolated del(5q)	icdot-C42.1	Bone marrow	NCIT:C3247	Myelodysplastic Syndrome	TODO
icdom-99873	Therapy-related myelodysplastic syndrome, NOS	icdot-C42.1	Bone marrow	NCIT:C27722	Therapy-Related Myelodysplastic Syndrome	ok
icdom-99893	Myelodysplastic syndrome, unclassifiable	icdot-C42.1	Bone marrow	NCIT:C3247	Myelodysplastic Syndrome	ok
