gene_symbol	CHRO	BASESTART	BASESTOP	ENSEMBLGENEID	ENTREZGENEID
LOC101927666	17	53509250	53515564	NA	993
LOC101927668	7	19925128	20146574	NA	92
LOC101927683	1	230929622	230945084	NA	2346
LOC101927686	6	114051429	114077970	NA	1455
LOC101927691	6	813497	821613	NA	591
LOC101927692	10	116514536	116529652	NA	184
LOC101927694	12	127168714	127172450	NA	1555
LOC101927697	5	157680288	157769359	NA	1788
LOC101927701	2	67876689	67906198	NA	137
LOC101927708	11	3485785	3549793	NA	76
LOC101927709	2	119073828	119077012	NA	1493
LOC101927730	6	2829220	2845909	NA	606
LOC101927735	12	128259098	128263158	NA	1563
LOC101927740	5	158460068	158477064	NA	224
LOC101927746	7	100738340	100751145	NA	1353
LOC101927755	17	55397238	55429115	NA	1007
LOC101927762	10	968965	978683	NA	592
LOC101927765	1	232575175	232575962	NA	2359
LOC101927766	5	159136358	159230969	NA	1799
LOC101927768	6	114397557	114768586	NA	182
LOC101927769	7	20302855	20317860	NA	92
LOC101927770	20	51602715	51625254	NA	978
LOC101927780	14	61092742	61107124	NA	1051
LOC101927787	1	232848657	232863293	NA	2361
LOC101927795	2	201353462	201385138	NA	2121
LOC101927797	21	18855453	19054001	NA	11
LOC101927798	8	134856975	134858777	NA	1613
LOC101927811	7	20334448	20337910	NA	740
LOC101927814	16	21508519	21518207	NA	749
LOC101927815	8	2374625	2573398	NA	603
LOC101927817	16	88024826	88048403	NA	1256
LOC101927822	8	134967920	134983832	NA	1614
LOC101927827	9	44324580	44331310	NA	923
LOC101927829	3	20358963	20367424	NA	740
LOC101927830	X	154229643	154376965	NA	1762
LOC101927835	5	163808005	163826986	NA	1834
LOC101927839	17	2082721	2083654	NA	600
LOC101927843	21	22303347	22392649	NA	755
LOC101927844	1	87450939	87489602	NA	1252
LOC101927845	8	135931359	135963324	NA	1622
LOC101927847	9	91771517	91789588	NA	1285
LOC101927849	4	150294896	150418724	NA	216
LOC101927851	1	233159712	233166369	NA	2363
LOC101927854	3	24167818	24206451	NA	769
LOC101927865	2	207759658	207827285	NA	2170
LOC101927869	21	24598733	24615561	NA	772
LOC101927870	7	102872889	102941690	NA	171
LOC101927876	1	18264737	18273492	NA	724
LOC101927881	2	129338643	129342771	NA	1571
LOC101927884	2	75604701	75623340	NA	1161
LOC101927901	12	66389093	66409522	NA	1091
LOC101927905	12	8279277	8286427	NA	648
LOC101927907	2	77066598	77090422	NA	146
LOC101927911	17	2812290	2815939	NA	606
LOC101927914	7	156951685	156985171	NA	1782
LOC101927915	8	138487525	138495013	NA	1641
LOC101927919	6	118100668	118103140	NA	1486
LOC101927924	2	130397219	130420746	NA	197
LOC101927926	2	77996567	77998642	NA	1180
LOC101927932	20	56872205	56897260	NA	127
LOC101927934	5	133870141	133872820	NA	1606
LOC101927948	2	78169363	78208440	NA	1181
LOC101927950	6	5610218	5640504	NA	78
LOC101927954	9	94810217	94817047	NA	1308
LOC101927964	10	4083917	4121205	NA	616
LOC101927967	2	77824329	78371365	NA	147
LOC101927969	5	168066509	168080467	NA	1867
LOC101927972	6	5397699	5403307	NA	626
LOC101927973	21	28410283	28522857	NA	100
LOC101927987	2	79574349	79581478	NA	1192
LOC101927990	6	123802447	123834600	NA	1529
LOC101928002	12	68393679	68418615	NA	1106
LOC101928008	11	9817264	9907384	NA	82
LOC101928009	1	151413617	151430776	NA	1740
LOC101928012	7	112049671	112135358	NA	179
LOC101928020	2	210602890	210637325	NA	273
LOC101928030	12	9415644	9425285	NA	656
LOC101928034	1	151784841	151790869	NA	1743
LOC101928035	16	72783791	72806921	NA	1140
LOC101928036	7	112381925	112422934	NA	1442
LOC101928043	1	22223073	22225128	NA	754
LOC101928048	20	58478061	58481429	NA	1031
LOC101928052	4	163163334	163188152	NA	228
LOC101928053	11	10787419	10801054	NA	667
LOC101928063	19	49192887	49198862	NA	960
LOC101928068	1	243195128	243200794	NA	2440
LOC101928069	11	65997536	66004296	NA	1088
LOC101928075	14	70145267	70177768	NA	1120
LOC101928093	5	172115110	172122170	NA	1898
LOC101928100	12	10407634	10442372	NA	664
LOC101928103	2	215383197	215536574	NA	278
LOC101928105	3	151934947	151939462	NA	1744
LOC101928107	21	33405879	33417876	NA	839
LOC101928118	1	95401362	95472126	NA	20
LOC101928128	X	84352367	84360951	NA	1228
LOC101928131	4	166871380	166883673	NA	1858
LOC101928134	15	31383149	31390152	NA	824
LOC101928135	3	34892290	35410519	NA	106
LOC101928137	12	71839236	71888364	NA	1133
LOC101928140	6	128390702	128449128	NA	1564
LOC101928150	10	6700683	6721749	NA	636
LOC101928161	2	133740236	133758800	NA	1605
LOC101928162	12	10794099	10821317	NA	667
LOC101928163	1	23721008	23727498	NA	95
LOC101928167	18	49359990	49361427	NA	961
LOC101928168	7	29131173	29134313	NA	807
LOC101928174	15	32834576	32892416	NA	835
LOC101928191	6	11040535	11062308	NA	669
LOC101928201	X	4555240	4561613	NA	619
LOC101928203	16	75226395	75249876	NA	144
LOC101928205	17	67580068	67601217	NA	1100
LOC101928211	7	123764669	123779386	NA	1529
LOC101928222	2	20053445	20068048	NA	92
LOC101928223	4	171384316	171441448	NA	1892
LOC101928226	1	246926985	246929034	NA	2468
LOC101928227	15	36119885	36141833	NA	860
LOC101928231	6	134791860	134841728	NA	1613
LOC101928233	21	42892582	42908274	NA	912
LOC101928241	1	96492212	96612269	NA	165
LOC101928253	6	12098561	12109463	NA	677
LOC101928254	7	124656868	124691581	NA	1536
LOC101928259	X	71825523	71848915	NA	141
LOC101928266	17	9015109	9023160	NA	653
LOC101928269	21	36248846	36298835	NA	861
LOC101928270	1	99710563	99725948	NA	1345
LOC101928272	10	9279334	9377562	NA	81
LOC101928273	2	138352793	138401972	NA	1640
LOC101928279	4	4814387	4840002	NA	621
LOC101928280	6	68993582	69096512	NA	138
LOC101928283	7	124611858	124806611	NA	23
LOC101928295	19	54563773	54583150	NA	1001
LOC101928298	10	10140690	10145471	NA	662
LOC101928303	1	26424397	26428918	NA	786
LOC101928304	6	134888148	134902836	NA	1614
LOC101928306	4	4973435	5041299	NA	77
LOC101928307	6	69399275	69400937	NA	1114
LOC101928314	4	173787657	173884604	NA	238
LOC101928322	10	10501506	10544318	NA	665
LOC101928323	3	42628805	42670884	NA	910
LOC101928324	1	26661834	26666615	NA	788
LOC101928327	2	217443739	217444607	NA	2243
LOC101928333	7	126642416	126657211	NA	1551
LOC101928335	X	107024482	107065866	NA	1401
LOC101928336	X	118309519	118353601	NA	1487
LOC101928358	X	107866425	107868789	NA	1407
LOC101928370	1	101473016	101474672	NA	1359
LOC101928371	2	88619352	88656243	NA	1261
LOC101928372	1	159168878	159186336	NA	1799
LOC101928381	9	42761703	69614744	NA	1116
LOC101928386	2	144411103	144438192	NA	1686
LOC101928398	21	39151332	39152656	NA	883
LOC101928399	21	43602362	43606657	NA	917
LOC101928401	7	56569416	56573317	NA	1016
LOC101928402	X	122920763	122922872	NA	1522
LOC101928404	1	161398088	161449437	NA	1816
LOC101928414	15	43331070	43358712	NA	915
LOC101928416	12	131416508	131418234	NA	1587
LOC101928417	16	81544335	81581404	NA	1207
LOC101928418	17	12515903	12550177	NA	680
LOC101928435	21	39268224	39271570	NA	884
LOC101928436	1	103733288	103840693	NA	21
LOC101928437	X	112172610	112650541	NA	22
LOC101928438	9	101387888	101621992	NA	169
LOC101928441	12	23219836	23235788	NA	762
LOC101928443	11	69579983	69589125	NA	1115
LOC101928445	5	178955510	178963348	NA	1950
LOC101928446	16	81364424	81420744	NA	150
LOC101928449	12	80871628	80911043	NA	1202
LOC101928453	10	14156288	14169884	NA	693
LOC101928460	1	29528718	29549213	NA	810
LOC101928461	6	136991944	137011029	NA	1630
LOC101928471	12	24267471	24282166	NA	770
LOC101928476	1	105933838	105963080	NA	1393
LOC101928489	6	74460346	74462575	NA	1153
LOC101928491	6	17609570	17619475	NA	719
LOC101928495	X	125071425	125077226	NA	1539
LOC101928505	5	56982243	57002573	NA	1019
LOC101928509	4	175252385	175378124	NA	240
LOC101928514	17	72306720	72314779	NA	1136
LOC101928516	6	74835886	75457163	NA	144
LOC101928517	19	56347991	56377034	NA	126
LOC101928519	6	19176752	19288690	NA	91
LOC101928523	9	105801810	105802584	NA	1392
LOC101928525	9	137534939	137538114	NA	1634
LOC101928530	12	131974500	131975230	NA	1591
LOC101928535	11	105625955	105640842	NA	1390
LOC101928539	5	57221914	57230746	NA	1021
LOC101928540	6	76149621	76225335	NA	145
LOC101928551	4	175989453	176033690	NA	240
LOC101928565	1	166699975	166731506	NA	28
LOC101928567	17	15650280	15661781	NA	704
LOC101928569	5	57439215	57453925	NA	1023
LOC101928580	11	73700054	73713398	NA	1147
LOC101928590	4	176948451	176970334	NA	1935
LOC101928597	12	132119319	132123881	NA	24
LOC101928600	5	57873150	57889827	NA	1026
LOC101928605	7	143523346	143627615	NA	209
LOC101928618	7	36101444	36106787	NA	860
LOC101928622	4	33574355	33717910	NA	105
LOC101928626	1	552622	554252	NA	589
LOC101928650	1	168697081	168768374	NA	1872
LOC101928651	5	60994741	61030016	NA	1050
LOC101928661	6	146957345	146961760	NA	1706
LOC101928663	6	25353124	25369614	NA	778
LOC101928673	1	171653550	171697124	NA	1894
LOC101928674	17	73868123	73881585	NA	1148
LOC101928682	16	85863012	85883559	NA	1240
LOC101928694	15	56514391	56578226	NA	1016
LOC101928696	1	173170706	173190021	NA	1906
LOC101928697	13	18654172	18659605	NA	727
LOC101928700	7	146408962	146425634	NA	1702
LOC101928708	16	85803221	85817536	NA	1239
LOC101928710	17	74125060	74139734	NA	1150
LOC101928718	1	112089461	112099654	NA	1440
LOC101928730	13	111959040	111975315	NA	1439
LOC101928731	12	92625697	92655730	NA	1291
LOC101928737	16	86085293	86106737	NA	1241
LOC101928738	17	75507750	75512398	NA	1161
LOC101928739	3	180301852	180348455	NA	1960
LOC101928748	9	116921639	116940509	NA	1477
LOC101928751	1	174113101	174116223	NA	1913
LOC101928766	17	75503645	75515119	NA	1161
LOC101928767	14	85470774	85665874	NA	154
LOC101928769	5	65839128	65843188	NA	1087
LOC101928775	9	117541769	117546339	NA	1481
LOC101928778	1	175936281	175946088	NA	1927
LOC101928782	7	131245518	131284252	NA	1586
LOC101928786	9	140054775	140059344	NA	1653
LOC101928790	3	181098675	181122381	NA	1966
LOC101928791	14	87554701	87562409	NA	156
LOC101928794	5	66333201	66335738	NA	1091
LOC101928796	21	46217311	46219295	NA	937
LOC101928797	9	119450704	119459125	NA	1496
LOC101928804	19	59972685	59974328	NA	1042
LOC101928809	4	77120966	77146118	NA	1173
LOC101928812	11	45333497	45334784	NA	930
LOC101928823	11	111858164	111917849	NA	1438
LOC101928834	10	20039269	20057485	NA	92
LOC101928837	11	76171272	76171754	NA	1166
LOC101928841	13	113101925	113116709	NA	180
LOC101928844	19	5798477	5809250	NA	629
LOC101928847	11	112335211	112339392	NA	1442
LOC101928851	4	57986794	58026909	NA	1027
LOC101928855	17	76390034	76394027	NA	1167
LOC101928858	5	67124796	67132642	NA	1097
LOC101928861	7	133135785	133160181	NA	1600
LOC101928865	11	77812676	77818530	NA	1178
LOC101928880	16	86785387	86786324	NA	1247
LOC101928882	3	181908071	182070660	NA	246
LOC101928885	5	68299323	68361510	NA	1106
LOC101928886	19	61269861	61281978	NA	1052
LOC101928891	22	19641379	19648968	NA	734
LOC101928894	11	46150081	46155232	NA	937
LOC101928896	11	77921869	77947259	NA	1179
LOC101928909	14	90178725	90184985	NA	1273
LOC101928911	6	88551296	88678168	NA	157
LOC101928936	6	89292361	89305807	NA	1266
LOC101928937	12	98011267	98022920	NA	1332
LOC101928940	11	113736566	113755971	NA	1452
LOC101928942	4	82305117	82333573	NA	151
LOC101928943	11	47248783	47250237	NA	945
LOC101928944	11	80139891	80151494	NA	1196
LOC101928961	10	68323873	68441917	NA	138
LOC101928973	1	179410242	179417965	NA	1953
LOC101928977	1	116266716	116321420	NA	1472
LOC101928978	4	85108258	85439346	NA	154
LOC101928979	1	144087562	144093761	NA	1684
LOC101928988	15	62007525	62015205	NA	1058
LOC101928989	11	81268540	81792603	NA	18
LOC101928992	3	185956870	185973637	NA	2003
LOC101928994	10	70645094	70662252	NA	140
LOC101928995	1	116263519	116270052	NA	1472
LOC101929019	4	11834172	11862007	NA	675
LOC101929023	1	116767868	116822971	NA	1476
LOC101929034	5	1909083	1909682	NA	599
LOC101929057	6	90404971	90455921	NA	159
LOC101929058	12	102069749	102086216	NA	1363
LOC101929064	4	87259982	87360103	NA	156
LOC101929066	8	17986656	17999440	NA	722
LOC101929073	10	26253312	26262645	NA	785
LOC101929076	15	65913699	65918271	NA	1087
LOC101929080	14	94865673	94871594	NA	1308
LOC101929084	12	102465701	102477723	NA	1366
LOC101929089	11	117887842	117907019	NA	1484
LOC101929095	4	14615663	15038636	NA	10
LOC101929099	1	117369626	117403635	NA	1480
LOC101929106	3	188397571	188408111	NA	2022
LOC101929116	9	128072223	128078015	NA	1562
LOC101929122	6	159506918	159511027	NA	1801
LOC101929123	4	16782477	16796778	NA	713
LOC101929124	19	22495636	22502591	NA	756
LOC101929125	20	3737140	3741081	NA	613
LOC101929128	8	9083918	9097776	NA	654
LOC101929140	13	40605063	40708822	NA	111
LOC101929144	19	23029464	23035907	NA	760
LOC101929147	1	119484541	119620119	NA	1496
LOC101929148	Y	22657226	23040249	NA	760
LOC101929153	5	4826593	4827978	NA	621
LOC101929154	5	77216235	77290676	NA	1174
LOC101929162	12	106654461	106677875	NA	1398
LOC101929164	19	22989716	22998339	NA	760
LOC101929172	8	21200029	21211240	NA	746
LOC101929181	1	11592174	11595998	NA	673
LOC101929194	4	93402671	93417476	NA	1297
LOC101929199	4	26828198	26892945	NA	98
LOC101929207	20	5436520	5438648	NA	626
LOC101929210	4	95257993	95347730	NA	163
LOC101929217	8	49695515	49699008	NA	964
LOC101929224	1	198905257	198930001	NA	2102
LOC101929229	8	10734945	10741429	NA	666
LOC101929231	2	150152117	150412994	NA	216
LOC101929234	10	76838920	76841088	NA	1171
LOC101929237	8	22791429	22801480	NA	758
LOC101929239	6	163384001	163395183	NA	1831
LOC101929241	14	96994905	97117473	NA	1325
LOC101929259	13	44578413	44585341	NA	925
LOC101929260	2	151117291	151136981	NA	217
LOC101929268	8	49626679	49773622	NA	120
LOC101929279	10	30540786	30561625	NA	818
LOC101929282	2	151193656	151200117	NA	1738
LOC101929284	5	8892843	8934636	NA	81
LOC101929294	8	24209271	24462021	NA	96
LOC101929295	11	94523350	94531960	NA	1306
LOC101929297	6	166570446	166590422	NA	1855
LOC101929312	20	7276079	7297148	NA	640
LOC101929315	8	24403714	24428271	NA	771
LOC101929319	2	151902587	151944131	NA	217
LOC101929331	9	131084515	131087819	NA	1585
LOC101929337	3	195448130	195458255	NA	2076
LOC101929340	11	124134239	124141026	NA	1532
LOC101929353	4	101330212	101355685	NA	1358
LOC101929371	20	9914980	9935764	NA	660
LOC101929372	22	16442922	16451958	NA	710
LOC101929374	22	22105750	22107258	NA	753
LOC101929378	2	156585292	156819689	NA	222
LOC101929380	5	86451720	86579591	NA	155
LOC101929384	12	183071	184520	NA	586
LOC101929395	20	10681737	10682675	NA	666
LOC101929406	1	30259385	30283046	NA	101
LOC101929412	5	10546638	10555840	NA	665
LOC101929413	20	10803980	10837920	NA	667
LOC101929415	8	57520919	57627180	NA	127
LOC101929420	6	168386466	168406107	NA	1869
LOC101929427	11	126027882	126057209	NA	1546
LOC101929431	10	32763302	32774990	NA	104
LOC101929439	15	74254286	74260882	NA	1151
LOC101929441	1	202377158	202378760	NA	2129
LOC101929448	4	104565647	104580334	NA	1382
LOC101929450	8	29661743	29711927	NA	811
LOC101929452	2	7120308	7135462	NA	639
LOC101929454	5	15244754	15319669	NA	701
LOC101929464	1	33588539	33601433	NA	841
LOC101929468	4	105631570	105838198	NA	173
LOC101929470	8	29728438	29805562	NA	101
LOC101929473	11	126442106	126476411	NA	1549
LOC101929486	20	12793851	12881167	NA	85
LOC101929488	8	58418899	58439969	NA	1030
LOC101929497	11	126646174	126712138	NA	1551
LOC101929504	6	169317323	169324760	NA	1876
LOC101929505	5	16426469	16494211	NA	710
LOC101929512	2	161788014	161819400	NA	1819
LOC101929516	1	39803328	39811462	NA	888
LOC101929517	11	127901246	127905488	NA	1560
LOC101929524	5	16669034	16683078	NA	712
LOC101929526	20	18603038	18627352	NA	90
LOC101929528	8	59330883	59347214	NA	1037
LOC101929529	4	106955750	106967778	NA	1401
LOC101929532	2	162679196	162737489	NA	1826
LOC101929541	1	210452966	210524986	NA	273
LOC101929549	12	4679843	4699529	NA	620
LOC101929550	8	35649223	35687380	NA	13
LOC101929551	2	7944348	7957237	NA	645
LOC101929555	6	40954602	41098997	NA	112
LOC101929563	9	23490688	23662397	NA	95
LOC101929565	1	210785658	210796031	NA	2193
LOC101929567	2	8617413	8641373	NA	650
LOC101929570	2	163333691	163362728	NA	1831
LOC101929572	14	18633121	18636680	NA	727
LOC101929574	10	82279332	82285678	NA	1212
LOC101929577	4	107143922	107163084	NA	1402
LOC101929579	3	108582012	108583696	NA	1413
LOC101929584	12	5213422	5222578	NA	624
LOC101929586	15	78634005	78642340	NA	1184
LOC101929592	1	43947662	43965601	NA	920
LOC101929595	4	109004083	109072724	NA	2
LOC101929596	2	38539283	38596386	NA	879
LOC101929607	3	108632466	108665449	NA	176
LOC101929608	20	21539424	21632223	NA	93
LOC101929613	16	2988956	2990815	NA	607
LOC101929622	8	37694254	37710169	NA	872
LOC101929625	20	21498661	21544360	NA	749
LOC101929626	1	46371629	46377339	NA	938
LOC101929631	1	216283469	216299105	NA	2235
LOC101929633	2	165405504	165414152	NA	230
LOC101929645	5	29101107	29109087	NA	807
LOC101929646	10	87181678	87182508	NA	1250
LOC101929653	11	130908960	130915971	NA	1583
LOC101929657	13	51601031	51604860	NA	978
LOC101929660	5	29179366	29208841	NA	807
LOC101929662	10	87182598	87198693	NA	1250
LOC101929679	15	84099175	84102960	NA	1226
LOC101929680	2	166646286	166866539	NA	28
LOC101929681	5	29415950	29431840	NA	809
LOC101929694	3	113937985	113950856	NA	1454
LOC101929696	5	139101115	139105992	NA	1646
LOC101929698	20	30561422	30571749	NA	818
LOC101929705	6	44071438	44150367	NA	921
LOC101929709	8	90798748	90839074	NA	159
LOC101929710	5	95323460	95992545	NA	20
LOC101929715	2	10507304	10513129	NA	665
LOC101929717	3	114343886	114369268	NA	1457
LOC101929718	14	20533835	20537162	NA	741
LOC101929719	5	139517087	139528554	NA	1649
LOC101929721	1	49495669	49507553	NA	962
LOC101929723	2	42012242	42014367	NA	905
LOC101929733	2	10935843	10942695	NA	668
LOC101929741	4	119804689	119825944	NA	1499
LOC101929753	2	170905272	170915699	NA	1888
LOC101929754	3	115655129	115721669	NA	1467
LOC101929762	4	120333375	120353247	NA	1503
LOC101929767	17	38553909	38575946	NA	879
LOC101929771	1	220067630	220080631	NA	282
LOC101929829	22	40852444	40856827	NA	896
LOC101929897	8	42231995	42247636	NA	907
LOC101929983	1	12921091	13521243	NA	686
LOC101930010	6	56816742	56837095	NA	1018
LOC101930071	19	47593119	47604444	NA	948
LOC101930452	12	9411326	9441480	NA	10
LOC102031319	10	32676297	32703422	NA	834
LOC102467073	5	322670	324639	NA	587
LOC102467079	16	50676693	50690480	NA	971
LOC102467080	5	53991743	54075843	NA	124
LOC102467081	5	54352883	54355754	NA	999
LOC102467147	5	55789378	55813353	NA	1010
LOC102467212	5	102892033	102905585	NA	1370
LOC102467213	5	106178796	106374614	NA	174
LOC102467214	5	111992031	111994517	NA	1439
LOC102467216	5	112020023	112046484	NA	1439
LOC102467217	5	115005720	115036248	NA	1462
LOC102467222	8	20855423	20870729	NA	744
LOC102467223	5	116106896	116125804	NA	1470
LOC102467224	5	117093954	117629656	NA	2
LOC102467225	5	117959781	117991686	NA	185
LOC102467226	5	120686143	120689431	NA	1505
LOC102467655	5	67521459	67529991	NA	1100
LOC102477328	5	71905657	71992252	NA	141
LOC102503427	5	71888659	71903325	NA	1133
LOC102546226	5	87740554	87770663	NA	1254
LOC102546228	5	125543168	125557442	NA	1542
LOC102546229	5	133792640	133798637	NA	1605
LOC102546294	5	147628062	147743606	NA	213
LOC102546298	5	149835271	149845748	NA	1728
LOC102546299	5	163829862	163902567	NA	229
LOC102577426	5	180550651	180551514	NA	1962
LOC102606465	1	101263989	101325523	NA	169
LOC102606466	20	12863525	12865611	NA	683
LOC102659288	7	17381065	17473405	NA	89
LOC102723344	15	61469481	61516788	NA	131
LOC102723354	14	104631528	104636878	NA	1383
LOC102723362	2	22612855	22614664	NA	757
LOC102723373	16	51964905	51975672	NA	981
LOC102723376	18	2074	5930	NA	585
LOC102723377	10	72937915	72941683	NA	1141
LOC102723385	16	18981576	18986514	NA	729
LOC102723427	7	67122674	67135112	NA	1097
LOC102723439	10	75936263	75959088	NA	1164
LOC102723448	3	40430	41175	NA	585
LOC102723505	17	67529586	67533715	NA	1100
LOC102723517	17	67541842	67565470	NA	1100
LOC102723544	12	232868	236726	NA	586
LOC102723582	3	123617742	123644784	NA	1528
LOC102723604	14	51452612	51455039	NA	977
LOC102723617	19	40780636	40784243	NA	896
LOC102723649	6	138028475	138037384	NA	1638
LOC102723661	1	96230211	96261024	NA	1319
LOC102723701	8	37711436	37714102	NA	872
